RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
17970,240165000,1994/09/30 00:00:00+00,54000,PROSPECT AVE,775,
17971,240166000,1993/07/30 00:00:00+00,58000,PROSPECT AVE,777,
17972,240166000,2002/06/03 00:00:00+00,71134,PROSPECT AVE,777,
17973,240166000,1990/06/04 00:00:00+00,56000,PROSPECT AVE,777,
17974,240167000,1994/10/21 00:00:00+00,0,PROSPECT AVE,779,
17975,240167000,1978/08/14 00:00:00+00,32750,PROSPECT AVE,779,
17976,240167000,2004/09/28 00:00:00+00,99900,PROSPECT AVE,779,
17977,240168000,2014/07/26 00:00:00+00,25000,ORANGEDALE AVE,770,
17978,240168000,2014/11/21 00:00:00+00,76500,ORANGEDALE AVE,770,
17979,240168000,1990/10/30 00:00:00+00,55500,ORANGEDALE AVE,770,
17980,240168000,1978/07/31 00:00:00+00,32500,ORANGEDALE AVE,770,
17981,240169000,2004/05/25 00:00:00+00,86500,ORANGEDALE AVE,768,
17982,240169000,1991/07/05 00:00:00+00,57900,ORANGEDALE AVE,768,
17983,240169000,1982/06/25 00:00:00+00,44500,ORANGEDALE AVE,768,
17984,240169000,2003/03/18 00:00:00+00,0,ORANGEDALE AVE,768,
17985,240170000,1986/08/14 00:00:00+00,42000,ORANGEDALE AVE,766,
17986,240170000,2000/05/16 00:00:00+00,58500,ORANGEDALE AVE,766,
17987,240170000,1978/07/03 00:00:00+00,32500,ORANGEDALE AVE,766,
17988,240171000,1987/09/08 00:00:00+00,47500,ORANGEDALE AVE,764,
17989,240171000,1996/12/30 00:00:00+00,0,ORANGEDALE AVE,764,
17990,240172000,1975/08/20 00:00:00+00,7387,ORANGEDALE AVE,762,
17991,240172000,2016/12/22 00:00:00+00,0,ORANGEDALE AVE,762,
17992,240172000,1979/07/02 00:00:00+00,72200,ORANGEDALE AVE,762,
17993,240173000,1975/08/20 00:00:00+00,7387,ORANGEDALE AVE,760,
17994,240173000,2016/12/22 00:00:00+00,0,ORANGEDALE AVE,760,
17995,240173000,1979/07/02 00:00:00+00,72200,ORANGEDALE AVE,760,
17996,240174000,1991/08/07 00:00:00+00,54500,ORANGEDALE AVE,758,
17997,240174000,2015/01/13 00:00:00+00,0,ORANGEDALE AVE,758,
17998,240174000,2015/01/13 00:00:00+00,0,ORANGEDALE AVE,758,
17999,240174000,2015/01/13 00:00:00+00,0,ORANGEDALE AVE,758,
18000,240174000,2015/10/21 00:00:00+00,78000,ORANGEDALE AVE,758,
18001,240174000,1986/11/05 00:00:00+00,39500,ORANGEDALE AVE,758,
18002,240174000,2015/01/13 00:00:00+00,0,ORANGEDALE AVE,758,
18003,240174000,2015/01/13 00:00:00+00,0,ORANGEDALE AVE,758,
18004,240175000,1978/08/24 00:00:00+00,32500,ORANGEDALE AVE,756,
18005,240175000,2000/08/29 00:00:00+00,61500,ORANGEDALE AVE,756,
18006,240175000,1984/09/19 00:00:00+00,44000,ORANGEDALE AVE,756,
18007,240176000,1982/03/19 00:00:00+00,42000,ORANGEDALE AVE,754,
18008,240176000,1986/12/02 00:00:00+00,43000,ORANGEDALE AVE,754,
18009,240177000,1993/09/21 00:00:00+00,56000,ORANGEDALE AVE,752,
18010,240177000,1993/06/23 00:00:00+00,0,ORANGEDALE AVE,752,
18011,240177000,2002/11/22 00:00:00+00,43549,ORANGEDALE AVE,752,
18012,240178000,2011/11/10 00:00:00+00,0,ORANGEDALE AVE,750,
18013,240178000,1986/05/28 00:00:00+00,39500,ORANGEDALE AVE,750,
18014,240178000,2008/04/04 00:00:00+00,0,ORANGEDALE AVE,750,
18015,240178000,2016/09/12 00:00:00+00,110000,ORANGEDALE AVE,750,
18016,240178000,1989/05/23 00:00:00+00,49500,ORANGEDALE AVE,750,
18017,240178000,2016/05/10 00:00:00+00,94500,ORANGEDALE AVE,750,
18018,240179000,2014/05/29 00:00:00+00,73000,ORANGEDALE AVE,748,
18019,240179000,2006/10/12 00:00:00+00,0,ORANGEDALE AVE,748,
18020,240179000,1978/12/04 00:00:00+00,34325,ORANGEDALE AVE,748,
18021,240179000,2013/03/19 00:00:00+00,116100,ORANGEDALE AVE,748,
18022,240179000,1988/10/24 00:00:00+00,45000,ORANGEDALE AVE,748,
18023,240179000,2008/06/27 00:00:00+00,24866,ORANGEDALE AVE,748,
18024,240180000,2017/06/07 00:00:00+00,0,ORANGEDALE AVE,746,
18025,240180000,1978/11/27 00:00:00+00,34950,ORANGEDALE AVE,746,
18026,240180000,2017/09/21 00:00:00+00,139500,ORANGEDALE AVE,746,
18027,240180000,1986/10/31 00:00:00+00,42220,ORANGEDALE AVE,746,
18028,240181000,2014/10/15 00:00:00+00,40309,ORANGEDALE AVE,744,
18029,240181000,2006/12/28 00:00:00+00,135000,ORANGEDALE AVE,744,
18030,240181000,2015/09/01 00:00:00+00,112000,ORANGEDALE AVE,744,
18031,240181000,1989/04/28 00:00:00+00,48350,ORANGEDALE AVE,744,
18032,240181000,1981/08/12 00:00:00+00,46000,ORANGEDALE AVE,744,
18033,240182000,2013/04/05 00:00:00+00,0,ORANGEDALE AVE,742,
18034,240182000,1998/09/25 00:00:00+00,57900,ORANGEDALE AVE,742,
18035,240182000,2019/01/07 00:00:00+00,0,ORANGEDALE AVE,742,
18036,240182000,1993/08/09 00:00:00+00,54800,ORANGEDALE AVE,742,
18037,240182000,2018/06/14 00:00:00+00,0,ORANGEDALE AVE,742,
18038,240182000,1993/04/14 00:00:00+00,55500,ORANGEDALE AVE,742,
18039,240183000,1985/01/22 00:00:00+00,47500,ORANGEDALE AVE,740,
18040,240183000,1992/03/17 00:00:00+00,56500,ORANGEDALE AVE,740,
18041,240183000,2003/08/25 00:00:00+00,82500,ORANGEDALE AVE,740,
18042,240183000,2000/06/30 00:00:00+00,48500,ORANGEDALE AVE,740,
18043,240184000,1994/12/22 00:00:00+00,60000,ORANGEDALE AVE,738,
18044,240184000,1980/08/22 00:00:00+00,44900,ORANGEDALE AVE,738,
18045,240185000,1996/03/15 00:00:00+00,63000,ORANGEDALE AVE,736,
18046,240185000,1984/07/27 00:00:00+00,46000,ORANGEDALE AVE,736,
18047,240186000,1979/03/01 00:00:00+00,34950,ORANGEDALE AVE,734,
18048,240187000,2018/12/21 00:00:00+00,125000,ORANGEDALE AVE,732,
18049,240187000,1979/04/06 00:00:00+00,34950,ORANGEDALE AVE,732,
18050,240188000,1991/06/04 00:00:00+00,0,ORANGEDALE AVE,730,
18051,240188000,1992/08/19 00:00:00+00,44000,ORANGEDALE AVE,730,
18052,240189000,1983/02/25 00:00:00+00,47150,ORANGEDALE AVE,728,
18053,240190000,1998/08/27 00:00:00+00,61000,ORANGEDALE AVE,726,
18054,240190000,2010/11/18 00:00:00+00,88000,ORANGEDALE AVE,726,
18055,240190000,2014/03/18 00:00:00+00,0,ORANGEDALE AVE,726,
18056,240190000,2011/03/04 00:00:00+00,59830,ORANGEDALE AVE,726,
18057,240190000,2014/07/08 00:00:00+00,119000,ORANGEDALE AVE,726,
18058,240190000,1979/10/12 00:00:00+00,42000,ORANGEDALE AVE,726,
18059,240191000,2007/03/21 00:00:00+00,0,ORANGEDALE AVE,724,
18060,240191000,2002/04/09 00:00:00+00,53000,ORANGEDALE AVE,724,
18061,240191000,2002/06/24 00:00:00+00,0,ORANGEDALE AVE,724,
18062,240191000,1991/06/17 00:00:00+00,52000,ORANGEDALE AVE,724,
18063,240191000,1989/08/01 00:00:00+00,20000,ORANGEDALE AVE,724,
18064,240191000,2002/06/24 00:00:00+00,0,ORANGEDALE AVE,724,
18065,240192000,1995/12/28 00:00:00+00,55000,ORANGEDALE AVE,722,
18066,240192000,1989/07/31 00:00:00+00,47909,ORANGEDALE AVE,722,
18067,240193000,1981/02/27 00:00:00+00,46100,ORANGEDALE AVE,720,
18068,240193000,2007/11/27 00:00:00+00,0,ORANGEDALE AVE,720,
18069,240193000,1991/02/27 00:00:00+00,51500,ORANGEDALE AVE,720,
18070,240194000,2003/08/04 00:00:00+00,0,ORANGEDALE AVE,718,
18071,240194000,1985/08/30 00:00:00+00,42500,ORANGEDALE AVE,718,
18072,240194000,2003/08/04 00:00:00+00,70000,ORANGEDALE AVE,718,
18073,240194000,1979/02/16 00:00:00+00,34950,ORANGEDALE AVE,718,
18074,240194000,2017/11/08 00:00:00+00,97000,ORANGEDALE AVE,718,
18075,240194000,2010/08/16 00:00:00+00,0,ORANGEDALE AVE,718,
18076,240195000,1998/02/10 00:00:00+00,59700,ORANGEDALE AVE,716,
18077,240195000,1989/06/21 00:00:00+00,41200,ORANGEDALE AVE,716,
18078,240195000,1989/04/11 00:00:00+00,38344,ORANGEDALE AVE,716,
18079,240196000,1996/04/30 00:00:00+00,55000,ORANGEDALE AVE,714,
18080,240196000,1988/11/14 00:00:00+00,45000,ORANGEDALE AVE,714,
18081,240197000,2007/09/14 00:00:00+00,0,ORANGEDALE AVE,712,
18082,240197000,1999/03/12 00:00:00+00,61000,ORANGEDALE AVE,712,
18083,240197000,2012/02/21 00:00:00+00,0,ORANGEDALE AVE,712,
18084,240197000,1983/11/17 00:00:00+00,41000,ORANGEDALE AVE,712,
18085,240198000,1998/02/03 00:00:00+00,46995,ORANGEDALE AVE,710,
18086,240198000,2014/10/24 00:00:00+00,81000,ORANGEDALE AVE,710,
18087,240198000,2001/05/29 00:00:00+00,0,ORANGEDALE AVE,710,
18088,240198000,1980/12/10 00:00:00+00,0,ORANGEDALE AVE,710,
18089,240198000,1991/03/25 00:00:00+00,44500,ORANGEDALE AVE,710,
18090,240198000,2014/10/31 00:00:00+00,0,ORANGEDALE AVE,710,
18091,240198000,2004/08/02 00:00:00+00,105000,ORANGEDALE AVE,710,
18092,240198000,2002/06/06 00:00:00+00,0,ORANGEDALE AVE,710,
18093,240198000,1998/06/12 00:00:00+00,54000,ORANGEDALE AVE,710,
18094,240199000,1993/07/01 00:00:00+00,40000,ORANGEDALE AVE,708,
18095,240199000,1980/12/10 00:00:00+00,0,ORANGEDALE AVE,708,
18096,240199000,2014/11/12 00:00:00+00,0,ORANGEDALE AVE,708,
18097,240200000,1991/04/19 00:00:00+00,44300,ORANGEDALE AVE,706,
18098,240200000,1994/04/20 00:00:00+00,0,ORANGEDALE AVE,706,
18099,240201000,1989/05/01 00:00:00+00,47000,ORANGEDALE AVE,704,
18100,240201000,1980/12/10 00:00:00+00,0,ORANGEDALE AVE,704,
18101,240202000,2020/01/10 00:00:00+00,60000,ORANGEDALE AVE,702,
18102,240202000,1982/07/16 00:00:00+00,36500,ORANGEDALE AVE,702,
18103,240202000,2009/05/08 00:00:00+00,97000,ORANGEDALE AVE,702,
18104,240202000,1988/08/26 00:00:00+00,45000,ORANGEDALE AVE,702,
18105,240202000,2020/01/10 00:00:00+00,0,ORANGEDALE AVE,702,
18106,240202000,2016/04/15 00:00:00+00,83750,ORANGEDALE AVE,702,
18107,240202000,2018/10/26 00:00:00+00,140860,ORANGEDALE AVE,702,
18108,240203000,1997/10/30 00:00:00+00,54900,ORANGEDALE AVE,700,
18109,240203000,1982/09/02 00:00:00+00,36500,ORANGEDALE AVE,700,
18110,240204000,2016/12/22 00:00:00+00,0,ORANGEDALE AVE,701,
18111,240204000,1980/09/03 00:00:00+00,177600,ORANGEDALE AVE,701,
